Day,Month,Year,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,Hourly Demand Met (in MW)
17,1,2024,17,9.2,9.2,100,0,227,1.8,1017,5,4253.35
17,1,2024,18,9,9,100,0,250,3.6,1017.1,5,4457.93
17,1,2024,19,8.5,8.5,100,0,223,0,1017,5,4477.36
17,1,2024,20,8.2,8.2,100,0,110,0,1016.8,5,4268.49
17,1,2024,21,8,8,100,0,200,3.6,1016.8,5,4071.35
17,1,2024,22,7.7,7.7,100,0,206,3.7,1016.9,5,3736.69
17,1,2024,23,7.4,7.4,100,0,215,1.8,1017,5,3103.06
18,1,2024,0,8,8,100,0,0,0,1016.9,5,2489.02
18,1,2024,1,7.2,7.2,100,0,221,1.8,1017.6,5,2124.06
18,1,2024,2,7.4,7.4,100,0,210,1.8,1018.2,5,1936.14
18,1,2024,3,8.4,7.6,95,0,140,3.6,1018.6,5,1853.94
18,1,2024,4,9.9,8.8,93,0,218,1.8,1018.7,5,1913.99
18,1,2024,5,11.6,9.3,86,0,216,1.8,1018.6,5,2259.84
18,1,2024,6,11,7.7,80,0,0,0,1019.3,5,3113.46
18,1,2024,7,14,8,67,0,0,0,1017,5,4343.64
18,1,2024,8,17,7.9,55,0,109,5.5,1016,5,4936.1
18,1,2024,9,17.6,8.7,56,0,0,0,1015.9,5,5118.37
18,1,2024,10,15,8.9,67,0,207,5.5,1015.6,5,5337.43
18,1,2024,11,14.8,9.6,71,0,226,5.5,1015.4,5,5172.87
18,1,2024,12,15.4,10.2,71,0,0,0,1015.9,5,4794.49
18,1,2024,13,13.2,10.4,83,0,272,1.8,1016.1,5,4323.27
18,1,2024,14,11.9,10.3,90,0,242,1.8,1016.8,5,4233.41
18,1,2024,15,10.4,9.2,92,0,0,0,1018.1,5,4187.93
18,1,2024,16,10.1,10.1,100,0,110,0,1017.8,5,4139.64
18,1,2024,17,9.6,9.6,100,0,288,0,1018.2,5,4295.77
18,1,2024,18,9.8,9.3,97,0,0,0,1019,5,4522.5
18,1,2024,19,8.8,8.8,100,0,274,0,1018.4,5,4501.47
18,1,2024,20,8.6,8.6,100,0,212,0,1018.2,5,4285.68
18,1,2024,21,9.2,8.7,97,0,200,5.4,1018.8,5,4063.78
18,1,2024,22,8.3,8.3,100,0,254,1.8,1018.3,5,3700.17
18,1,2024,23,8.2,8.2,100,0,246,1.8,1018.2,5,3068.43
19,1,2024,0,9,8.5,97,0,0,0,1018.3,5,2470.16
19,1,2024,1,8.1,8.1,100,0,230,1.8,1018.7,5,2111.5
19,1,2024,2,8.1,8.1,100,0,218,3.7,1019.3,5,1945.37
19,1,2024,3,8.6,7.8,95,0,0,0,1020.2,5,1851.86
19,1,2024,4,10.1,8.9,92,0,221,3.7,1020.1,5,1896.55
19,1,2024,5,11.4,9.1,86,0,209,3.7,1020.1,5,2256.91
19,1,2024,6,11.2,8.8,85,0,200,5.4,1020.8,5,3125.39
19,1,2024,7,13.9,9.7,76,0,175,3.7,1019.3,5,4361.68
19,1,2024,8,15.3,9.9,70,0,149,5.5,1018.4,5,5047.81
19,1,2024,9,13.2,8.9,75,0,140,7.6,1018.6,5,5367.42
19,1,2024,10,16.2,10.5,69,0,145,5.5,1017.3,5,5672.78
19,1,2024,11,15.7,10.9,73,0,185,3.7,1017.2,5,5571.44
19,1,2024,12,12.2,7.7,74,0,70,3.6,1018.1,5,5318.22
19,1,2024,13,13.9,11.1,83,0,228,1.8,1017.7,5,4884.19
19,1,2024,14,12.6,10.8,89,0,197,1.8,1018.3,5,4670.9
19,1,2024,15,11,9.4,90,0,90,3.6,1019.5,5,4533.86
19,1,2024,16,10.2,9.3,94,0,96,3.7,1019.6,5,4422.27
19,1,2024,17,9.5,9.4,99,0,106,1.8,1019.8,5,4532.76
19,1,2024,18,9.6,8.8,95,0,140,3.6,1020.1,5,4702.05
19,1,2024,19,8.8,8.8,100,0,117,1.8,1019.7,5,4655.4
19,1,2024,20,8.7,8.7,100,0,108,1.8,1019.5,5,4416.56
19,1,2024,21,9.4,8.6,95,0,340,3.6,1019.6,5,4198.64
19,1,2024,22,8.7,8.3,97,0,339,3.7,1019.3,5,3879.51
19,1,2024,23,8,8,100,0,337,1.8,1019.1,5,3301.41
20,1,2024,0,10,8.8,92,0,0,0,1018.7,5,2730.76
20,1,2024,1,7.5,7.5,100,0,336,1.8,1019.5,5,2371.58
20,1,2024,2,7.6,7.6,100,0,139,1.8,1020.1,5,2200.34
20,1,2024,3,9.8,7.7,87,0,0,0,1020.7,5,2126.61
20,1,2024,4,10.5,8.1,85,0,153,0,1020.9,5,2178.21
20,1,2024,5,11.3,8.7,84,0,189,1.8,1021.1,5,2451.86
20,1,2024,6,11.6,7.9,78,0,0,0,1021.6,5,3134.85
20,1,2024,7,13.2,9.3,77,0,177,3.7,1020.2,5,4050.32
20,1,2024,8,14.4,9.4,72,0,164,3.7,1019.1,5,4653.71
20,1,2024,9,16.4,8.1,58,0,200,9.4,1018.2,5,4934.51
20,1,2024,10,15.8,8.8,63,0,204,7.4,1017.9,5,5208.22
20,1,2024,11,15.2,9.3,68,0,211,7.4,1017.6,5,5091.99
20,1,2024,12,16.6,9.3,62,0,200,5.4,1017.4,5,4703.11
20,1,2024,13,13.2,9.8,80,0,227,3.7,1018,5,4256.76
20,1,2024,14,11.9,9.8,87,0,228,1.8,1018.7,5,4042.29
20,1,2024,15,9.6,8.8,95,0,320,9.4,1015.4,5,3910.02
20,1,2024,16,9.8,9.7,99,0,310,0,1019.6,5,3861.45
20,1,2024,17,9.2,9.2,100,0,261,0,1020,5,4004.7
20,1,2024,18,6.8,6.4,97,0,0,0,1020.5,5,4289.85
20,1,2024,19,8.6,8.6,100,0,257,0,1020,5,4232.89
20,1,2024,20,8.4,8.4,100,0,274,0,1019.7,5,4035.09
20,1,2024,21,6,5.6,97,0,0,0,1020,5,3900.83
20,1,2024,22,5.9,5.8,99,0,257,1.8,1019.5,5,3567.84
20,1,2024,23,5.8,5.8,100,0,257,1.8,1018.9,5,3016.47
21,1,2024,0,6,5.6,97,0,180,5.4,1018.5,5,2440.58
21,1,2024,1,6.4,6.3,99,0,251,5.5,1018.8,5,2072.94
21,1,2024,2,7.2,6.3,94,0,248,5.5,1019.1,5,1872.98
21,1,2024,3,8.4,8.4,100,0,200,9.4,1019.7,5,1779.57
21,1,2024,4,9.1,6.4,83,0,268,7.4,1019.7,5,1804.3
21,1,2024,5,10.6,6.9,78,0,270,9.3,1019.8,5,2044.72
21,1,2024,6,9.4,8.2,92,0,200,9.4,1020.1,5,2556.2
21,1,2024,7,13.4,7.6,68,0,275,11.1,1018.9,5,3280.26
21,1,2024,8,14.8,7.6,62,0,278,11.1,1017.9,5,4067.93
21,1,2024,9,14.8,8.5,66,0,200,14.8,1017.5,5,4661.88
21,1,2024,10,14.6,8.8,68,0,205,13,1017.2,5,5231.31
21,1,2024,11,14.4,9.2,71,0,213,13,1016.9,5,5398.05
21,1,2024,12,13.6,8.4,71,0,200,7.6,1016.9,5,5190.85
21,1,2024,13,12.9,9.3,79,0,230,7.4,1017.1,5,4664.95
21,1,2024,14,11.6,9.5,87,0,233,5.5,1017.7,5,4239.19
21,1,2024,15,9.6,8.8,95,0,200,3.6,1018.6,5,3896.66
21,1,2024,16,9.1,8.6,97,0,214,1.8,1018.6,5,3694.6
21,1,2024,17,8.5,8.5,100,0,252,0,1018.9,5,3810.12
21,1,2024,18,8.6,7.4,92,0,230,3.6,1019,5,4189.1
21,1,2024,19,7.8,7.8,100,0,245,0,1019.1,5,4209.21
21,1,2024,20,7.6,7.6,100,0,244,0,1018.9,5,4085.72
21,1,2024,21,8.4,7.6,95,0,250,3.6,1019.8,5,3942.93
21,1,2024,22,7.8,7.4,97,0,251,3.7,1019.4,5,3593.81
21,1,2024,23,7.3,7,98,0,252,3.7,1019.1,5,2991.06
22,1,2024,0,7.4,6.5,94,0,0,0,1019,5,2435.58
22,1,2024,1,6.9,6.8,99,0,238,3.7,1019.4,5,2064.19
22,1,2024,2,7.1,6.7,97,0,213,3.7,1020.1,5,1867.99
22,1,2024,3,8.4,6.7,89,0,0,0,1020.7,5,1781.89
22,1,2024,4,8.5,7.3,92,0,176,3.7,1021.1,5,1843.04
22,1,2024,5,9.7,8,89,0,172,3.7,1021.4,5,2148.69
22,1,2024,6,13,6.3,64,0,200,5.4,1021.9,5,2827.18
22,1,2024,7,12.5,8.8,78,0,146,5.5,1020.5,5,3840.34
22,1,2024,8,16,7,55,0,200,6,1019,5,4705.61
22,1,2024,9,16.6,7.5,55,0,200,5.4,1018.5,5,5313.21
22,1,2024,10,15.9,8.1,60,0,206,5.5,1018.3,5,5646.36
22,1,2024,11,15.2,8.9,66,0,217,3.7,1018.1,5,5618.71
22,1,2024,12,14.4,9.4,72,0,0,0,1018.5,5,5197.46
22,1,2024,13,13.1,9.5,79,0,223,1.8,1018.7,5,4609.23
22,1,2024,14,11.8,9.5,86,0,184,1.8,1019.4,5,4329.81
22,1,2024,15,9.8,9.2,96,0,0,0,1020.5,5,4126.65
22,1,2024,16,9.1,9.1,100,0,105,0,1020.5,5,3989.77
22,1,2024,17,8.7,8.7,100,0,158,0,1020.8,5,4081.42
22,1,2024,18,9,8.5,97,0,230,5.4,1021.1,5,4289.07
22,1,2024,19,8.1,8.1,100,0,165,0,1020.8,5,4161.48
22,1,2024,20,7.9,7.9,100,0,181,0,1020.6,5,4058.31
22,1,2024,21,9.6,8.8,95,0,230,5.4,1020.3,5,3949.75
22,1,2024,22,7.6,7.6,100,0,241,3.7,1020.3,5,3572.37
22,1,2024,23,7.3,7.3,100,0,244,1.8,1019.9,5,2948.39
23,1,2024,0,9,8.5,97,0,230,5.4,1019.3,5,2357.97
23,1,2024,1,7.1,7.1,100,0,238,1.8,1020,5,2050.37
23,1,2024,2,7.3,7.3,100,0,223,1.8,1020.3,5,1886.35
23,1,2024,3,9,8.5,97,0,0,0,1020.2,5,1810.9
23,1,2024,4,10.3,8.7,90,0,200,1.8,1020.3,5,1881.38
23,1,2024,5,11.7,8.9,83,0,200,3.7,1020.4,5,2214.75
23,1,2024,6,12,8.5,79,0,230,3.6,1020.3,5,3036.28
23,1,2024,7,14.4,9.2,71,0,197,5.5,1019.3,5,4209.72
23,1,2024,8,15.9,9.3,65,0,193,5.5,1018.1,5,4814.17
23,1,2024,9,18,9.6,58,0,230,5.4,1016.4,5,5002.12
23,1,2024,10,17.3,10.2,63,0,233,5.5,1016.2,5,5291.3
23,1,2024,11,16.7,10.8,68,0,238,5.5,1016.1,5,5123.33
23,1,2024,12,16.6,11.1,70,0,340,3.6,1016.1,5,4748.69
23,1,2024,13,14.7,11.3,80,0,240,3.7,1016.5,5,4276.83
23,1,2024,14,13.3,11.2,87,0,227,1.8,1017,5,4239.21
23,1,2024,15,12.8,10.5,86,0,0,0,1017.7,5,4213.74
23,1,2024,16,11.7,10.3,91,0,122,0,1017.8,5,4169.66
23,1,2024,17,10.7,10.2,97,0,136,0,1017.9,5,4274.26
23,1,2024,18,10.8,9.2,90,0,340,3.6,1017.7,5,4487.93
23,1,2024,19,9.6,9.6,100,0,162,0,1017.8,5,4469.3
23,1,2024,20,9.5,9.5,100,0,169,0,1017.7,5,4249.56
23,1,2024,21,10.6,9.8,95,0,0,0,1017.8,5,4051
23,1,2024,22,9.9,9.4,97,0,217,0,1017.8,7,3693.49
23,1,2024,23,9.2,9.2,100,0,325,0,1017.7,5,3033.62
24,1,2024,0,10,9.2,95,0,0,0,1017.8,5,2430.84
24,1,2024,1,8.7,8.7,100,0,286,1.8,1018.4,5,2066.52
24,1,2024,2,8.7,8.7,100,0,306,1.8,1019.1,5,1910.71
24,1,2024,3,9.6,9.1,97,0,0,0,1020,5,1828.52
24,1,2024,4,11,9.3,89,0,287,1.8,1020,5,1880.16
24,1,2024,5,12.5,9.5,82,0,287,1.8,1019.9,5,2223.89
24,1,2024,6,10.4,8.3,87,0,290,7.6,1020.6,5,3104.75
24,1,2024,7,15.2,9.5,69,0,298,3.7,1019,5,4350.94
24,1,2024,8,16.5,9.4,63,0,309,5.5,1018.1,5,4992.83
24,1,2024,9,16.2,8.4,60,0,0,0,1017.4,5,5199.55
24,1,2024,10,15.9,9.1,64,0,294,1.8,1017.2,5,5494.74
24,1,2024,11,15.6,9.7,68,0,294,1.8,1017,5,5404.8
24,1,2024,12,15.4,8.9,65,0,0,0,1017.2,5,5047.3
24,1,2024,13,14,10.4,79,0,285,1.8,1017.5,5,4540.44
24,1,2024,14,12.7,10.4,86,0,271,1.8,1018.2,5,4404.95
24,1,2024,15,10.4,8.3,87,0,0,0,1019.6,5,4172.14
24,1,2024,16,10.7,10.2,97,0,270,0,1019.2,5,3918.72
24,1,2024,17,10.1,9.8,98,0,243,0,1019.5,5,4095.26
24,1,2024,18,8,7.1,94,0,0,0,1020.6,5,4516.42
24,1,2024,19,9.2,9.2,100,0,240,0,1019.6,5,4471.78
24,1,2024,20,9,9,100,0,223,0,1019.5,5,4282.81
24,1,2024,21,7.2,6.3,94,0,0,0,1020.2,5,4052.47
24,1,2024,22,7.4,7,97,0,228,0,1020,5,3727.69
24,1,2024,23,7,6.9,99,0,302,0,1020,5,3082.52
25,1,2024,0,7.2,6.8,97,0,250,5.4,1020.6,5,2470.73
25,1,2024,1,7,6.9,99,0,267,1.8,1020.7,5,2091.5
25,1,2024,2,7.4,7,97,0,253,1.8,1021.4,5,1925.26
25,1,2024,3,7.2,6.8,97,0,250,5.4,1022.8,5,1851.97
25,1,2024,4,9.1,7.4,89,0,247,5.5,1022.7,5,1923.23
25,1,2024,5,11,8,82,0,243,5.5,1022.5,5,2256.84
25,1,2024,6,14.2,7.3,63,0,270,5.4,1023.1,5,3091.26
25,1,2024,7,14.3,8.9,70,0,239,3.7,1021.3,5,4279.72
25,1,2024,8,15.8,9,64,0,242,5.5,1020.3,5,4902.26
25,1,2024,9,19,9.5,54,0,0,0,1019,5,5188.04
25,1,2024,10,18.1,10,59,0,295,1.8,1019,5,5406.21
25,1,2024,11,17.2,10.1,63,0,295,3.7,1019,5,5212.02
25,1,2024,12,16.4,10.9,70,0,0,0,1019.6,5,4926.33
25,1,2024,13,14.9,10.5,75,0,293,3.7,1019.7,5,4423.73
25,1,2024,14,13.5,10.5,82,0,287,1.8,1020.3,5,4256.28
25,1,2024,15,11.4,9.5,88,0,0,0,1021.6,5,4181.77
25,1,2024,16,10.6,9.4,92,0,135,0,1021.6,5,4166.04
25,1,2024,17,9.8,9.3,97,0,182,0,1021.7,5,4243.95
25,1,2024,18,8.4,7.2,92,0,0,0,1021.9,5,4484.35
25,1,2024,19,8.9,8.9,100,0,177,0,1021.4,5,4424.21
25,1,2024,20,8.6,8.6,100,0,206,0,1021.1,5,4190.43
25,1,2024,21,6.8,6.4,97,0,0,0,1020.6,5,3967.18
25,1,2024,22,6.8,6.5,98,0,224,0,1020.6,5,3636.76
25,1,2024,23,6.7,6.6,99,0,144,0,1020.6,5,3045.22
26,1,2024,0,6,6,100,0,0,0,1020.5,5,2486.74
26,1,2024,1,7,6.9,99,0,183,1.8,1021.3,5,2126.07
26,1,2024,2,7.4,7.1,98,0,175,1.8,1022,5,1942.73
26,1,2024,3,6.4,6.4,100,0,0,0,1023,5,1852.98
26,1,2024,4,9.1,7.4,89,0,208,1.8,1023.1,5,1895.5
26,1,2024,5,11.9,8.6,80,0,208,3.7,1023.3,5,2100.05
26,1,2024,6,16.2,10.3,68,0,0,0,1023.5,5,2559.37
26,1,2024,7,16,9.9,67,0,207,5.5,1022.4,5,3247.82
26,1,2024,8,17.4,10.3,63,0,200,5.5,1021.3,5,3943.79
26,1,2024,9,20,12.5,62,0,340,3.6,1020.2,5,4430.75
26,1,2024,10,19.3,12.6,65,0,339,3.7,1020,5,4697.3
26,1,2024,11,18.5,12.5,68,0,338,1.8,1019.8,5,4711.61
26,1,2024,12,18.2,12.9,71,0,0,0,1019.5,5,4518.88
26,1,2024,13,16.1,12.1,77,0,325,1.8,1020.3,5,4081.76
26,1,2024,14,14.5,11.6,83,0,297,1.8,1021,5,3532.17
26,1,2024,15,10.6,9.4,92,0,0,0,1021.8,5,3130.21
26,1,2024,16,11.5,11.3,99,0,18,0,1021.7,5,2965.25
26,1,2024,17,10.8,10.8,100,0,247,0,1021.9,5,3096.56
26,1,2024,18,8.2,7.8,97,0,0,0,1022.9,5,3438.53
26,1,2024,19,10,10,100,0,176,0,1022,5,3460.69
26,1,2024,20,9.6,9.6,100,0,133,0,1021.8,5,3443.82
26,1,2024,21,6.4,6,97,0,0,0,1021.7,5,3395.04
26,1,2024,22,7.3,7.3,100,0,275,1.8,1021.6,5,3062.72
26,1,2024,23,7.1,7.1,100,0,266,1.8,1021.2,5,2548.73
27,1,2024,0,5.8,5.8,100,0,0,0,1020.3,5,2063.73
27,1,2024,1,7.3,7.3,100,0,253,3.7,1021,5,1754.71
27,1,2024,2,7.8,7.5,98,0,249,5.5,1021.3,5,1609.67
27,1,2024,3,8.2,7.8,97,0,160,9.4,1021,5,1550.07
27,1,2024,4,11.5,8.2,80,0,259,7.4,1021.4,5,1601.71
27,1,2024,5,14.8,8.7,67,0,266,9.3,1021.2,5,1896.9
27,1,2024,6,18.2,5.1,42,0,140,14.8,1020.1,5,2570.61
27,1,2024,7,19.2,9.4,53,0,275,11.1,1020,5,3511.65
27,1,2024,8,20.5,9.1,48,0,279,11.1,1018.9,5,4190.73
27,1,2024,9,23.6,4,28,0,140,14.8,1016.9,5,4569.69
27,1,2024,10,22.6,5.5,33,0,149,13,1016.9,1,4789.48
27,1,2024,11,21.6,7.1,39,0,169,9.3,1016.9,1,4657.47
27,1,2024,12,21.2,8.5,44,0,110,3.6,1016.3,1,4318.76
27,1,2024,13,18.5,9.3,55,0,219,5.5,1017.5,1,3808.48
27,1,2024,14,16.5,9.7,64,0,218,1.8,1018.2,1,3616.82
27,1,2024,15,13,9.1,77,0,0,0,1018.8,1,3483.89
27,1,2024,16,12.2,9,81,0,126,0,1019,1,3463.67
27,1,2024,17,11.5,9.1,85,0,271,0,1019.2,1,3598.42
27,1,2024,18,9.4,7.7,89,0,0,0,1019.5,1,3884.92
27,1,2024,19,10.3,8.9,91,0,271,0,1019.2,1,3866.18
27,1,2024,20,9.8,8.9,94,0,137,0,1018.9,5,3668.65
27,1,2024,21,8.2,7.4,95,0,0,0,1018.9,5,3481.53
27,1,2024,22,7.8,7.4,97,0,136,0,1018.7,5,3194.66
27,1,2024,23,7.4,7.3,99,0,289,0,1018.6,5,2703
28,1,2024,0,7.4,7,97,0,0,0,1018.3,5,2220.59
28,1,2024,1,7.4,7.3,99,0,159,0,1018.8,5,1905.65
28,1,2024,2,7.9,7.6,98,0,137,1.8,1019.2,5,1745.25
28,1,2024,3,8.6,8.2,97,0,0,0,1019.7,5,1658.1
28,1,2024,4,11.9,8.6,80,0,167,1.8,1019.6,5,1704.5
28,1,2024,5,15.3,8.8,65,0,167,3.7,1019.5,5,1936.05
28,1,2024,6,17,11.1,68,0,180,7.6,1018.9,5,2442.37
28,1,2024,7,19.6,9.2,51,0,140,5.5,1018.4,5,3176.86
28,1,2024,8,20.6,9.2,48,0,121,7.4,1017.4,2,3920.88
28,1,2024,9,17.4,11.2,67,0,90,7.6,1016.7,3,4447.63
28,1,2024,10,19.5,11,58,0,123,7.4,1015.8,5,4856.05
28,1,2024,11,19,11.8,63,0,118,5.5,1015.7,5,4903.69
28,1,2024,12,15.2,12.3,83,0,20,9.4,1016.8,5,4737.2
28,1,2024,13,17.4,12.5,73,0,115,3.7,1016.3,5,4246.8
28,1,2024,14,16.3,12.7,79,0,116,1.8,1016.9,5,3982.24
28,1,2024,15,13,11.6,91,0,340,7.6,1018.3,5,3735.94
28,1,2024,16,13.6,12.3,92,0,80,1.8,1018.3,5,3565.44
28,1,2024,17,13.1,12.5,96,0,83,1.8,1018.6,5,3668.2
28,1,2024,18,11.4,10.6,95,0,340,9.4,1019.3,5,3938.7
28,1,2024,19,12.3,12.1,99,0,97,1.8,1018.6,5,3912.91
28,1,2024,20,12,11.8,99,0,113,1.8,1018.3,5,3763.98
28,1,2024,21,10.2,9.4,95,0,340,5.4,1019.2,5,3581.21
28,1,2024,22,10.2,9.6,96,0,340,3.7,1018.8,5,3244.87
28,1,2024,23,10.3,9.8,97,0,341,3.7,1018.4,5,2711.4
29,1,2024,0,9.8,9.8,100,0,0,0,1017.9,5,2230.08
29,1,2024,1,10.6,10.3,98,0,3,3.7,1018.5,5,1901.69
29,1,2024,2,10.9,10.6,98,0,23,3.7,1019.1,5,1749.22
29,1,2024,3,9.8,9.7,99,0,0,0,1020.3,5,1681.38
29,1,2024,4,12.3,10.7,90,0,136,1.8,1020.1,5,1763.48
29,1,2024,5,14.9,11.7,81,0,136,1.8,1019.9,5,2126.57
29,1,2024,6,17.6,10.5,63,0,340,3.6,1019.1,5,2999.65
29,1,2024,7,18.7,13.1,70,0,126,5.5,1018.5,5,4179.81
29,1,2024,8,19.9,13.1,65,0,118,5.5,1017.2,5,4734.61
29,1,2024,9,20.4,12.6,61,0,270,5.4,1016.3,5,4893.42
29,1,2024,10,20,13,64,0,274,5.5,1016,5,5090.36
29,1,2024,11,19.6,13.3,67,0,279,3.7,1015.6,5,4933.15
29,1,2024,12,20.2,14.3,69,0,0,0,1015.5,5,4585.48
29,1,2024,13,17.7,13.6,77,0,282,3.7,1016,5,4051.63
29,1,2024,14,16.3,13.8,85,0,268,1.8,1016.7,5,3932.98
29,1,2024,15,13.4,10.8,84,0,0,0,1017.1,5,3839.91
29,1,2024,16,14,13.5,97,0,57,0,1017.7,5,3758.25
29,1,2024,17,13.1,13.1,100,0,81,0,1017.9,5,3888.73
29,1,2024,18,12.2,11.4,95,0,0,0,1018.4,5,4111.82
29,1,2024,19,12.2,12.2,100,0,229,0,1017.9,5,4071.95
29,1,2024,20,11.8,11.8,100,0,246,0,1017.6,5,3835.48
29,1,2024,21,10.4,10.4,100,0,0,0,1017.9,5,3607.32
29,1,2024,22,10.4,10.4,100,0,283,0,1017.6,5,3310.87
29,1,2024,23,10.5,10.3,99,0,278,0,1017.2,5,2755.18
30,1,2024,0,11.4,11.4,100,0,340,3.6,1016.7,5,2250.69
30,1,2024,1,10.6,10.4,99,0,236,1.8,1017.4,5,1950.8
30,1,2024,2,10.7,10.7,100,0,223,1.8,1017.9,5,1799.49
30,1,2024,3,11.2,11.2,100,0,290,3.6,1018.7,5,1738.19
30,1,2024,4,13.3,11.7,90,0,289,3.7,1018.6,5,1806.44
30,1,2024,5,15.4,12.2,81,0,289,3.7,1018.6,5,2147.94
30,1,2024,6,12.4,11.9,97,0,0,0,1019.2,5,3002.01
30,1,2024,7,18.6,12.8,69,0,295,3.7,1017.5,5,4181.4
30,1,2024,8,19.8,12.8,64,0,310,5.5,1016.4,5,4740.38
30,1,2024,9,20,13,64,0,340,7.6,1015.3,5,4827.67
30,1,2024,10,17.6,12.7,73,0,166,5.5,1015.5,5,5112.64
30,1,2024,11,17.6,13.3,76,0,206,3.7,1015.1,5,4970.21
30,1,2024,12,17.2,13.7,80,0,0,0,1015,5,4661.2
30,1,2024,13,16.5,13.8,84,0,214,1.8,1015.4,5,4185.04
30,1,2024,14,15.3,13.7,90,0,187,1.8,1016.1,5,4067.74
30,1,2024,15,12.2,11.4,95,0,0,0,1017.6,5,3999.95
30,1,2024,16,13.1,12.9,99,0,112,0,1017.1,5,3871.84
30,1,2024,17,12.7,12.7,100,0,121,0,1017.5,5,4033.46
30,1,2024,18,10,10,100,0,0,0,1018,5,4250.36
30,1,2024,19,12.1,12.1,100,0,149,0,1017.5,5,4180.41
30,1,2024,20,11.8,11.8,100,0,151,0,1017.2,5,3958.47
30,1,2024,21,8.8,8.8,100,0,0,0,1016.1,5,3676.1
30,1,2024,22,9.8,9.8,100,0,137,0,1016.8,5,3321.65
30,1,2024,23,9.8,9.8,100,0,96,0,1016.5,5,2786.07
31,1,2024,0,8.8,8.3,97,0,0,0,1016.2,5,2279.05
31,1,2024,1,10.4,10.4,100,0,118,1.8,1016.5,5,1970.71
31,1,2024,2,10.9,10.9,100,0,129,3.7,1016.9,5,1838.18
31,1,2024,3,11.8,11.8,100,0,0,0,1017.6,5,1900.03
31,1,2024,4,13.4,12.5,94,0.1,140,1.8,1017.4,5,1995.03
31,1,2024,5,15,13.4,90,0,140,3.7,1017.2,5,2192.93
31,1,2024,6,15.6,13.4,87,0,340,5.4,1017.7,5,3008.11
31,1,2024,7,17.8,14.3,80,0,127,7.4,1016.1,5,4158.56
31,1,2024,8,19,14.5,75,0,116,7.4,1015.1,5,4743.25
31,1,2024,9,15.2,13.7,91,0.5,230,5.4,1015.8,5,4922.02
31,1,2024,10,15.7,14.2,91,0.2,223,5.5,1015,7,5199.24
31,1,2024,11,16.3,14.8,91,1,209,5.5,1014.3,7,5111.84
31,1,2024,12,14,14,100,0.5,230,3.6,1013.9,8,4883.78
31,1,2024,13,16.2,15.1,93,0.1,169,7.4,1014,7,4449.65
31,1,2024,14,15.7,14.7,94,1,156,7.4,1014.4,7,4259.47
31,1,2024,15,14.6,14.6,100,0.6,0,0,1015.7,7,4152.06
31,1,2024,16,14,14,100,3.8,161,5.5,1015.2,8,3894.61
31,1,2024,17,13.9,13.9,100,4.4,152,5.5,1015.5,8,4086.21
31,1,2024,18,14.4,14.4,100,2.6,0,0,1015.4,7,4285.71
31,1,2024,19,13.6,13.6,100,0,139,7.4,1015.4,7,4241.68
31,1,2024,20,13.2,13.2,100,0,131,5.5,1015.1,7,4010.1
31,1,2024,21,14,14,100,0.2,230,5.4,1013.8,5,3705.73
31,1,2024,22,13.2,13.2,100,0.4,106,3.7,1014.4,5,3370.84
31,1,2024,23,13.3,13.1,99,0,87,3.7,1014.2,5,2804.9
1,2,2024,0,13.8,13.8,100,0.4,200,3.6,1013.6,5,2317.79
1,2,2024,1,13.3,13.3,100,2.4,105,5.5,1014.6,5,2013.6
1,2,2024,2,13.2,13.2,100,0,118,5.5,1015.2,5,1871
1,2,2024,3,13.8,13.8,100,0,0,0,1016.3,5,1783.99
1,2,2024,4,14.1,13.9,99,0,129,7.4,1016.1,5,1847.08
1,2,2024,5,15.5,14.4,93,0,131,9.3,1016.4,5,2118.87
1,2,2024,6,15.8,14.8,94,0,180,13,1017.3,5,2862.88
1,2,2024,7,18,14.9,82,0,126,11.1,1016,5,3859.21
1,2,2024,8,19.1,14.8,76,0,119,11.1,1015.3,5,4271.95
1,2,2024,9,18,14.7,81,0,180,11.2,1015.7,5,4579.08
1,2,2024,10,18.3,15,81,0,138,7.4,1014.5,5,4906.22
1,2,2024,11,18.3,15.2,82,0,130,7.4,1014.5,5,4890.29
1,2,2024,12,17.4,15,86,0,200,7.6,1015.8,5,4714.03
1,2,2024,13,17.2,15,87,0,117,5.5,1015.3,5,4329.33
1,2,2024,14,16.1,14.8,92,0,109,5.5,1016.2,5,4188.52
1,2,2024,15,15,14.4,96,0,180,5.4,1018.2,5,4028.28
1,2,2024,16,14.5,14.2,98,0,178,3.7,1018.4,2,3847.98
1,2,2024,17,14,14,100,0,172,1.8,1018.6,2,3909.49
1,2,2024,18,13,12.5,97,0,0,0,1019.7,2,4107.59
1,2,2024,19,13.5,13.5,100,0,160,1.8,1018.7,2,4091.47
1,2,2024,20,13.2,13.2,100,0,174,1.8,1018.6,5,3833.49
1,2,2024,21,12.2,11.7,97,0,0,0,1019.4,5,3584.59
1,2,2024,22,12,12,100,0,260,0,1019,5,3207.86
1,2,2024,23,11.7,11.7,100,0,289,0,1018.9,5,2698.65
2,2,2024,0,9,9,100,0,0,0,1019.4,5,2206.36
2,2,2024,1,11.7,11.7,100,0,227,1.8,1019.4,5,1908.22
2,2,2024,2,12,11.8,99,0,213,1.8,1020,5,1754.94
